,posted,neighborhood,post title,number bedrooms,sqft,URL,price,latlon,y,x
2393,2022-05-20 09:07, (INGLEWOOD),LOVELY ONE BEDROOM APARTMENT WITH PARKING! STOVE & FRIDGE! INGLEWOOD!,1.0,500.0,https://losangeles.craigslist.org/lac/apa/d/inglewood-lovely-one-bedroom-apartment/7484861804.html,"1,650","['33.946656', '-118.343908']",33.946656,-118.343908
2394,2022-05-20 09:04, (Roosevelt Lofts DTLA),Hard to Believe this ONE BED is Still Available! Light & Bright!,1.0,872.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-hard-to-believe-this-one/7486089586.html,"2,990","['34.048712', '-118.258707']",34.048712,-118.258707
2395,2022-05-20 08:59," (2901 E. Olympic Blvd Los Angeles, CA)","Two Bedroom Apartment! Refrigerator and Stove Included, Ask For Ester!",2.0,830.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-two-bedroom-apartment/7486084134.html,"2,603","['34.022513', '-118.215605']",34.022513,-118.215605
2396,2022-05-20 08:57," (2901 E. Olympic Blvd Los Angeles, CA)","One Bedroom Apartment! Refrigerator and Stove Included, Ask For Ester!",1.0,613.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-one-bedroom-apartment/7486082785.html,"2,318","['34.022513', '-118.215605']",34.022513,-118.215605
2397,2022-05-20 08:51," (211 S La Fayette Park Place, Los Angeles)",Recently renovated 1x1 apartments close to the heart of Los Angeles,1.0,850.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-recently-renovated-1x1/7486082335.html,"1,795","['34.046411', '-118.333809']",34.046411,-118.333809
2398,2022-05-20 08:49," (2901 E. Olympic Blvd Los Angeles, CA)",Studio Available! Utilities Included! Ask For Ester!,,300.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-studio-available-utilities/7486081543.html,"1,546","['34.022513', '-118.215605']",34.022513,-118.215605
2399,2022-05-20 08:49," (211 S La Fayette Park Place, Los Angeles)",*** 1 BR/1 BA APARTMENTS GREAT LOCATION GREAT SIZE **,1.0,850.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-br-ba-apartments-great/7486081244.html,"1,795","['34.046411', '-118.333809']",34.046411,-118.333809
2400,2022-05-20 08:47, (central LA 213/323),Don't miss out with our limited time offer 1K Look and Lease Special!!,,468.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-dont-miss-out-with-our/7477563386.html,"2,090","['34.055900', '-118.266600']",34.0559,-118.2666
2401,2022-05-20 08:42," (550 N. Figueroa st., Los Angeles, CA)","Powerball Carpeting, Crown Molding, Built-in Microwave",1.0,647.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-powerball-carpeting-crown/7479965803.html,"1,951","['34.061400', '-118.238500']",34.0614,-118.2385
2402,2022-05-20 08:42, (central LA 213/323),FREE RENT! NEWLY RENOVATED / PET FRIENDLY / POOL,1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-free-rent-newly-renovated/7483302233.html,"2,008","['34.095839', '-118.331439']",34.095839,-118.331439
2403,2022-05-20 08:41, (Los Angeles),One Bedroom Apartment across MacArthur Park Los Angeles,1.0,850.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-one-bedroom-apartment/7486077555.html,"1,995","['34.062917', '-118.277277']",34.062917,-118.277277
2404,2022-05-20 08:41, (central LA 213/323),FREE RENT! Beautiful 1 Bed - Hollywood!,1.0,700.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-free-rent-beautiful-bed/7479618007.html,"2,012","['34.098557', '-118.345317']",34.098557,-118.345317
2405,2022-05-20 08:37, (central LA 213/323),Nest Thermostat + Central Air + RENOVATED 1 Bedroom in Highland Park,1.0,600.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-nest-thermostat-central-air/7486069644.html,"2,449","['34.110099', '-118.191884']",34.110099,-118.191884
2406,2022-05-20 08:35, (central LA 213/323),FREE RENT! Beautiful 2 bed - Hollywood!,2.0,1136.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-free-rent-beautiful-bed/7482391224.html,"3,829","['34.096800', '-118.354897']",34.0968,-118.354897
2407,2022-05-20 08:35, (central LA 213/323),Beautiful Historic Building!,,250.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-historic-building/7485047866.html,"1,375","['34.066500', '-118.302200']",34.0665,-118.3022
2408,2022-05-20 08:35, (15050 PARTHENIA ST NORTH HILLS),(((((((((((((((North Hills  2- Bedroom 2 Apartment ))))))))))))))))))),2.0,1000.0,https://losangeles.craigslist.org/lac/apa/d/north-hills-north-hills-bedroom/7486068199.html,"2,400","['34.236600', '-118.475800']",34.2366,-118.4758
2409,2022-05-20 08:34, (Hollywood),"1+1 in Hollywood with Refrigerator, Wood Inspired Floors",1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-11-in-hollywood-with/7486069390.html,"1,850","['34.107652', '-118.325259']",34.107652,-118.325259
2410,2022-05-20 08:30, (Los Angeles/ SPAULDING NEAR OAKWOOD),"BEVERLY FAIRFAX  SINGLE APT NEAR THE GROVE, MELROSE!",,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-beverly-fairfax-single-apt/7475057677.html,"1,275","['34.069900', '-118.349200']",34.0699,-118.3492
2411,2022-05-20 08:30, (central LA 213/323),Beautiful 2 Bedroom in Silver Lake!,2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-bedroom-in-silver/7483331577.html,"2,870","['34.080033', '-118.263423']",34.080033,-118.263423
2412,2022-05-20 08:29, (Hollywood),2 Bedroom 2 Bath in Hollywood w/ Wood Style Floors + Pool,2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-bath-in-hollywood/7486068546.html,"2,295","['34.098943', '-118.305834']",34.098943,-118.305834
2413,2022-05-20 08:29," (649 S. Burnside Ave Los Angeles, CA)","CLASSIC APTS AT BURNSIDE VILLAS, STUDIO/1BT, GYM AND LAUNDRY! OAC",,375.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-classic-apts-at-burnside/7486071086.html,"2,000","['34.063537', '-118.349510']",34.063537,-118.34951
2414,2022-05-20 08:28, (central LA 213/323),"Large Closet, Beautiful Lighting with Kitchenette",,250.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-large-closet-beautiful/7486070396.html,"1,380","['34.066500', '-118.302200']",34.0665,-118.3022
2415,2022-05-20 08:28, (central LA 213/323),"24 hour Fitness, Parcel Lockers and onsite maintenance",,250.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-24-hour-fitness-parcel/7486070384.html,"1,380","['34.066500', '-118.302200']",34.0665,-118.3022
2416,2022-05-20 08:28, (Hollywood),Super CHIC BUNGALOW in HOLLYWOOD!!!! GREAT PRICE,1.0,850.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-super-chic-bungalow-in/7486070363.html,"2,500","['34.093509', '-118.329110']",34.093509,-118.32911
2417,2022-05-20 08:28, (central LA 213/323),"On-Site maintenance, 24hr Fitness Center, Coffee Shop next door!",,250.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-on-site-maintenance-24hr/7486070347.html,"1,385","['34.066500', '-118.302200']",34.0665,-118.3022
2418,2022-05-20 08:28, (central LA 213/323),"Large Closet, Beautiful Lighting with Kitchenette",,250.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-large-closet-beautiful/7486070333.html,"1,385","['34.066500', '-118.302200']",34.0665,-118.3022
2419,2022-05-20 08:28, (central LA 213/323),Laundry Room,,250.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-laundry-room/7486070309.html,"1,385","['34.066500', '-118.302200']",34.0665,-118.3022
2420,2022-05-20 08:28, (Hollywood),2+2.5 In Hollywood With Office ^ Recessed Lighting ^ NEST Thermostat,2.0,1136.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-225-in-hollywood-with/7486070296.html,"3,695","['34.100368', '-118.317695']",34.100368,-118.317695
2421,2022-05-20 08:28, (Koreatown/Downtown LA),"Brand New Gym, Walk-in Closets, Remodeled 1+1 in Downtown LA/Koreatown",1.0,780.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-brand-new-gym-walk-in/7486070252.html,"2,225","['34.068555', '-118.303008']",34.068555,-118.303008
2422,2022-05-20 08:27, (Silver Lake),Detailed Upgrades | Dog Run | 1+1 in Silver Lake | Schedule Your Tour,1.0,741.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-detailed-upgrades-dog-run/7486070040.html,"2,195","['34.087684', '-118.276045']",34.087684,-118.276045
2423,2022-05-20 08:27, (central LA 213/323),Beautiful 2Bedroom Home in Elysian Valley!,2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-2bedroom-home-in/7484881026.html,"2,933","['34.094321', '-118.228780']",34.094321,-118.22878
2424,2022-05-20 08:27, (K-Town/Mid-Wilshire/Miracle Mile),Studio in Koreatown + Quartz Countertops + Exposed Brick + Won't Last,,391.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-studio-in-koreatown-quartz/7486069915.html,"1,400","['34.059918', '-118.313286']",34.059918,-118.313286
2425,2022-05-20 08:26, (Baldwin Hills),♧ Wood Inspired Floors^Remodeled 2 Bedroom 2 BA in Windsor Hills Adj ♧,2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-wood-inspired/7486069582.html,"2,125","['34.012983', '-118.348552']",34.012983,-118.348552
2426,2022-05-20 08:26, (central LA 213/323),*FREE RENT! Beautiful 2 Bedroom Townhome in Elysian Valley!,2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-free-rent-beautiful-bedroom/7486069400.html,"2,475","['34.094444', '-118.228946']",34.094444,-118.228946
2427,2022-05-20 08:26, (Hollywood),1 Bedroom 1 Bath in Hollywood w/ 1 Month Free + All New Appliances,1.0,630.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-bath-in-hollywood-1/7486069209.html,"2,100","['34.093650', '-118.326910']",34.09365,-118.32691
2428,2022-05-20 08:22, (central LA 213/323),*FREE RENT* Make this TWO Bedroom Your New Home!,2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-free-rent-make-this-two/7480347817.html,"2,562","['34.088633', '-118.281764']",34.088633,-118.281764
2429,2022-05-20 08:22, (Monterey Hills / Pasadena / Alhambra),"► Brand New, Home ◄",7.0,2500.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-brand-new-home/7486067268.html,"6,500","['34.090073', '-118.166195']",34.090073,-118.166195
2430,2022-05-20 08:19, (central LA 213/323),Great opportunities for Renters-(1 bed-1bath) in Los angeles,1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-great-opportunities-for/7486060462.html,"1,645","['34.112100', '-118.259400']",34.1121,-118.2594
2431,2022-05-20 08:19, (central LA 213/323),In Unit Washer/Dryer,2.0,1265.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-in-unit-washer-dryer/7482780947.html,"3,625","['34.066500', '-118.302200']",34.0665,-118.3022
2432,2022-05-20 08:18, (Miracle Mile),"SS Appliances, BBQ, Gym, Pool, 2+2 in Miracle Mile/Mid Wilshire Area",2.0,950.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-ss-appliances-bbq-gym-pool/7475291282.html,"3,438","['34.064810', '-118.353210']",34.06481,-118.35321
2433,2022-05-20 08:16," (Los Angeles, CA)","$2700 — 2bd/1bth high ceilings, large floor plans",2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bd-1bth-high-ceilings-large/7486064221.html,"2,700","['34.062611', '-118.281508']",34.062611,-118.281508
2434,2022-05-20 08:15, (central LA 213/323),FREE RENT! A Beverly Hills Beauty - 2 Bedroom & 1 Bathroom Apt.,2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-free-rent-beverly-hills/7482828684.html,"3,115","['34.067066', '-118.374955']",34.067066,-118.374955
2435,2022-05-20 08:14, (central LA 213/323),"2 Bedroom 2 BA in The Miracle Mile, Fireplace, Balcony",2.0,1000.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-ba-in-the-miracle/7479168530.html,"2,825","['34.064314', '-118.345392']",34.064314,-118.345392
2436,2022-05-20 08:12, (DTLA / South Park),Studio in DTLA | SS Appliances | Pet-Friendly | Rooftop Gym,,790.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-studio-in-dtla-ss/7486061997.html,"2,500","['34.043812', '-118.261707']",34.043812,-118.261707
2437,2022-05-20 08:08," (930 Figuroa Terrace, Los Angeles, CA)","Double Master Suites, Clubhouse, Close to Shopping & Freeways",2.0,842.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-double-master-suites/7483335268.html,"2,638","['34.061400', '-118.238500']",34.0614,-118.2385
2438,2022-05-20 08:01, (central LA 213/323),CHARMING 1 BEDROOM,1.0,450.0,https://losangeles.craigslist.org/lac/apa/d/long-beach-charming-bedroom/7486043892.html,"1,397","['33.782000', '-118.183500']",33.782,-118.1835
2439,2022-05-20 08:01," (2711 Ellendale Place, Los Angeles, CA)","On-Site Management, Cable Ready, Walk-In Shower",1.0,650.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-on-site-management-cable/7484879631.html,"2,275","['34.029400', '-118.287100']",34.0294,-118.2871
2440,2022-05-20 08:00," (5910 Orange Ave, Apt.# D, Long Beach, CA 90805)",Open House - Will work with bad credit - 1 br/ 1 ba,1.0,,https://losangeles.craigslist.org/lac/apa/d/long-beach-open-house-will-work-with/7486051947.html,"1,750","['33.862173', '-118.177402']",33.862173,-118.177402
2441,2022-05-20 08:00, (HOLLYWOOD),LARGE SINGLE IN HOLLYWOOD,,375.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-large-single-in-hollywood/7486048695.html,"1,350","['34.105415', '-118.321915']",34.105415,-118.321915
2442,2022-05-20 07:46, (central LA 213/323),"On-Site Maintenance, Fitness Center, Covered Parking Garage",1.0,759.0,https://losangeles.craigslist.org/lac/apa/d/glendale-on-site-maintenance-fitness/7479968349.html,"2,578","['34.164900', '-118.245100']",34.1649,-118.2451
2443,2022-05-20 07:36," (930 Figuroa Terrace, Los Angeles, CA)","Clubhouse, Large Refreshing Pool and Spa, Close to Shopping & Freeways",2.0,900.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-clubhouse-large-refreshing/7473664548.html,"2,777","['34.061400', '-118.238500']",34.0614,-118.2385
2444,2022-05-20 07:27," (Westside, Downtown, West lake, Dtwn, Koreatown)","!! NEWLY RENOVATED, GREAT WALK SCORE, BEST PRICE!! WESTLAKE",,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-newly-renovated-great-walk/7486035812.html,"1,450","['34.052171', '-118.303249']",34.052171,-118.303249
2445,2022-05-20 07:22, (Playa Vista),amazing 2 bedroom apartment in Playa Vista nice,2.0,1722.0,https://losangeles.craigslist.org/lac/apa/d/playa-vista-amazing-bedroom-apartment/7486036775.html,936,"['33.972800', '-118.427600']",33.9728,-118.4276
2446,2022-05-20 07:13," (531 North Hobart Boulevard, Los Angeles, CA)","Pre-lease Jun, Corner Unit, Stainless Apps, Natural Lighting",2.0,890.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-pre-lease-jun-corner-unit/7481496047.html,"2,610","['34.076200', '-118.302900']",34.0762,-118.3029
2447,2022-05-20 07:06, (Mid-wilshire / Koreatown in Los Angeles),Newly refurbished very nice 1 bedroom with lots of windows,1.0,565.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-newly-refurbished-very-nice/7476419386.html,"1,850","['34.056679', '-118.314313']",34.056679,-118.314313
2448,2022-05-20 06:58, (Los Angeles),NYC STYLE BACHELOR APARTMENT | HOLLYWOOD VIEWS | WALKERS PARADISE,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-nyc-style-bachelor/7486025356.html,"1,275","['34.055000', '-118.409000']",34.055,-118.409
2449,2022-05-20 06:40, (Los Feliz),1 bedroom 1 bathroom in Los Feliz close to restaurants and shops,1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-bathroom-in-los/7485099307.html,"2,199","['34.104000', '-118.292500']",34.104,-118.2925
2450,2022-05-20 06:28, (Melrose District of Hollywood),💠Large and charming Apartment in a Great Melrose/Hollywood Location,1.0,950.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-large-and-charming/7486009132.html,"3,000","['34.087231', '-118.342001']",34.087231,-118.342001
2451,2022-05-20 06:21, (Melrose District of Hollywood),"💠Beautiful, and Large in a Great Melrose/Hollywood Location",1.0,950.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-and-large-in/7486009759.html,"3,000","['34.086909', '-118.341860']",34.086909,-118.34186
2452,2022-05-20 06:21, (Koreatown),"Lease Today, Hardwood Floors",,500.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-lease-today-hardwood-floors/7486010888.html,"1,295","['34.066181', '-118.298385']",34.066181,-118.298385
2453,2022-05-20 06:20, (Hollywood),"💠Unique, Beautiful, and Large in an Amazing Hollywood Location",1.0,950.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-unique-beautiful-and-large/7486006858.html,"3,000","['34.086909', '-118.341860']",34.086909,-118.34186
2454,2022-05-20 06:20, (Koreatown),"Studio, Leasing Now",,500.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-studio-leasing-now/7486010290.html,"1,345","['34.068573', '-118.297540']",34.068573,-118.29754
2455,2022-05-20 06:16, (Koreatown),"Contact us Today, Elevator, Window Coverings",,550.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-contact-us-today-elevator/7486008933.html,"1,345","['34.068573', '-118.297540']",34.068573,-118.29754
2456,2022-05-20 06:15, (central LA 213/323),Spanish Speaking Staff,,250.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-spanish-speaking-staff/7479514913.html,"1,325","['34.066500', '-118.302200']",34.0665,-118.3022
2457,2022-05-20 06:11, (Koreatown),"Studio, Lease Today, Air Conditioning",,500.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-studio-lease-today-air/7486007447.html,"1,345","['34.068573', '-118.297540']",34.068573,-118.29754
2458,2022-05-20 06:10, (Koreatown),"Professionally Managed, Exposed Brick, Some Utilities Paid",,550.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-professionally-managed/7486006951.html,"1,425","['34.066181', '-118.298385']",34.066181,-118.298385
2459,2022-05-20 06:08, (Koreatown),Professionally Managed,,550.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-professionally-managed/7486006171.html,"1,345","['34.068573', '-118.297540']",34.068573,-118.29754
2460,2022-05-20 06:05, (Koreatown),"Visit our Neighborhood , Cable Available, Tub and Shower",,500.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-visit-our-neighborhood/7486005171.html,"1,345","['34.068573', '-118.297540']",34.068573,-118.29754
2461,2022-05-20 06:03, (Koreatown),"Visit our Neighborhood , Hardwood Floors, Exposed Brick",,1.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-visit-our-neighborhood/7486004374.html,"1,295","['34.066181', '-118.298385']",34.066181,-118.298385
2462,2022-05-20 06:02, (Koreatown),"Studio, Leasing Now, Center, Near Public Transportation",,550.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-studio-leasing-now-center/7486003961.html,"1,345","['34.068573', '-118.297540']",34.068573,-118.29754
2463,2022-05-20 05:58, (Koreatown),"Studio, Schedule A Tour Today",,550.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-studio-schedule-tour-today/7486002974.html,"1,345","['34.068573', '-118.297540']",34.068573,-118.29754
2464,2022-05-20 05:42, (central LA 213/323),Stainless Steel Appliances                                                      ,1.0,687.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-stainless-steel-appliances/7477542674.html,"2,495","['34.100500', '-118.325400']",34.1005,-118.3254
2465,2022-05-20 05:14, (Downey),large studio for rent,1.0,450.0,https://losangeles.craigslist.org/lac/apa/d/downey-large-studio-for-rent/7475752130.html,,"['33.941600', '-118.130600']",33.9416,-118.1306
2466,2022-05-20 05:09, (Koreatown),"Ideal Location, Near Public Transportation, Wood Flooring",,550.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-ideal-location-near-public/7485990507.html,"1,345","['34.068573', '-118.297540']",34.068573,-118.29754
